country,year,exchange_rate,currency_name
Sri Lanka,1976,8.398,Rupee
Sri Lanka,1977,8.358,Rupee
Sri Lanka,1978,15.667,Rupee
Sri Lanka,1979,15.57,Rupee
Sri Lanka,1980,16.167,Rupee
Sri Lanka,1981,18.967,Rupee
Sri Lanka,1982,20.756,Rupee
Sri Lanka,1983,23.51,Rupee
Sri Lanka,1984,25.428,Rupee
Sri Lanka,1985,27.187,Rupee
Sri Lanka,1986,27.934,Rupee
Sri Lanka,1987,29.472,Rupee
Sri Lanka,1988,31.82,Rupee
Sri Lanka,1989,35.947,Rupee
Sri Lanka,1990,40.078,Rupee
Sri Lanka,1991,41.2,Rupee
Sri Lanka,1992,44.013,Rupee
Sri Lanka,1993,48.211,Rupee
Sri Lanka,1994,49.17,Rupee
Sri Lanka,1995,51.047,Rupee
Sri Lanka,1996,55.289,Rupee
Sri Lanka,1997,59.026,Rupee
Sri Lanka,1998,65.005,Rupee
Sri Lanka,1999,70.868,Rupee
Sri Lanka,2000,76.964,Rupee
Sri Lanka,2001,89.602,Rupee
Sri Lanka,2002,95.773,Rupee
Sri Lanka,2003,96.541,Rupee
Sri Lanka,2004,101.268,Rupee
Sri Lanka,2005,100.383,Rupee
Sri Lanka,2006,103.94,Rupee
Sri Lanka,2007,110.62,Rupee
Sri Lanka,2008,108.298,Rupee
Sri Lanka,2009,114.909,Rupee
Sri Lanka,2010,112.99,Rupee
Sri Lanka,2011,110.469,Rupee
Sri Lanka,2012,127.539,Rupee
Sri Lanka,2013,129.046,Rupee
Sri Lanka,2014,130.536,Rupee
Sri Lanka,2015,135.869,Rupee
Sri Lanka,2016,145.582,Rupee
Sri Lanka,2017,152.447,Rupee
Sri Lanka,2018,162.465,Rupee
Sri Lanka,2019,178.74,Rupee
Sri Lanka,2020,185.59,Rupee
Sri Lanka,2021,198.764,Rupee
Sri Lanka,2022,320.837,Rupee
Sri Lanka,2023,327.102,Rupee
Sri Lanka,2024,301.703,Rupee
Sweden,1915,3.8619,Kronor
Sweden,1916,3.4555,Kronor
Sweden,1917,3.0576,Kronor
Sweden,1918,3.0272,Kronor
Sweden,1919,3.9151,Kronor
Sweden,1920,4.8795,Kronor
Sweden,1921,4.3609,Kronor
Sweden,1922,3.8217,Kronor
Sweden,1923,3.7658,Kronor
Sweden,1924,3.7704,Kronor
Sweden,1925,3.7247,Kronor
Sweden,1926,3.7363,Kronor
Sweden,1927,3.7293,Kronor
Sweden,1928,3.7313,Kronor
Sweden,1929,3.7336,Kronor
Sweden,1930,3.7238,Kronor
Sweden,1931,3.9598,Kronor
Sweden,1932,5.4139,Kronor
Sweden,1933,4.5388,Kronor
Sweden,1934,3.8489,Kronor
Sweden,1935,3.9571,Kronor
Sweden,1936,3.9022,Kronor
Sweden,1937,3.9236,Kronor
Sweden,1938,3.9687,Kronor
Sweden,1939,4.1683,Kronor
Sweden,1940,4.2013,Kronor
Sweden,1941,4.1966,Kronor
Sweden,1946,3.8671,Kronor
Sweden,1947,3.594,Kronor
Sweden,1948,3.594,Kronor
Sweden,1949,3.9247,Kronor
Sweden,1950,5.1727,Kronor
Sweden,1951,5.1741,Kronor
Sweden,1952,5.1743,Kronor
Sweden,1953,5.1751,Kronor
Sweden,1954,5.1725,Kronor
Sweden,1955,5.1725,Kronor
Sweden,1956,5.1725,Kronor
Sweden,1957,5.173,Kronor
Sweden,1958,5.1737,Kronor
Sweden,1959,5.175,Kronor
Sweden,1960,5.1683,Kronor
Sweden,1961,5.1672,Kronor
Sweden,1962,5.1554,Kronor
Sweden,1963,5.1889,Kronor
Sweden,1964,5.1509,Kronor
Sweden,1965,5.1584,Kronor
Sweden,1966,5.1658,Kronor
Sweden,1967,5.1618,Kronor
Sweden,1968,5.1682,Kronor
Sweden,1969,5.1701,Kronor
Sweden,1970,5.1862,Kronor
Sweden,1971,5.1041,Kronor
Sweden,1972,4.7569,Kronor
Sweden,1973,4.3535,Kronor
Sweden,1974,4.432,Kronor
Sweden,1975,4.1423,Kronor
Sweden,1976,4.356,Kronor
Sweden,1977,4.4677,Kronor
Sweden,1978,4.5169,Kronor
Sweden,1979,4.2892,Kronor
Sweden,1980,4.2309,Kronor
Sweden,1981,5.0659,Kronor
Sweden,1982,6.2838,Kronor
Sweden,1983,7.6717,Kronor
Sweden,1984,8.2706,Kronor
Sweden,1985,8.6031,Kronor
Sweden,1986,7.1273,Kronor
Sweden,1987,6.3469,Kronor
Sweden,1988,6.137,Kronor
Sweden,1989,6.4559,Kronor
Sweden,1990,5.9231,Kronor
Sweden,1991,6.0521,Kronor
Sweden,1992,5.8258,Kronor
Sweden,1993,7.7956,Kronor
Sweden,1994,7.7161,Kronor
Sweden,1995,7.1406,Kronor
Sweden,1996,6.7082,Kronor
Sweden,1997,7.6446,Kronor
Sweden,1998,7.9522,Kronor
Sweden,1999,8.274,Kronor
Sweden,2000,9.1735,Kronor
Sweden,2001,10.3425,Kronor
Sweden,2002,9.7233,Kronor
Sweden,2003,8.0787,Kronor
Sweden,2004,7.348,Kronor
Sweden,2005,7.471,Kronor
Sweden,2006,7.3718,Kronor
Sweden,2007,6.755,Kronor
Sweden,2008,6.5846,Kronor
Sweden,2009,7.6539,Kronor
Sweden,2010,7.2053,Kronor
Sweden,2011,6.488,Kronor
Sweden,2012,6.7721,Kronor
Sweden,2013,6.5124,Kronor
Sweden,2014,6.8576,Kronor
Sweden,2015,8.435,Kronor
Sweden,2016,8.562,Kronor
Sweden,2017,8.5489,Kronor
Sweden,2018,8.6925,Kronor
Sweden,2019,9.46,Kronor
Sweden,2020,9.21,Kronor
Sweden,2021,8.5766,Kronor
Sweden,2022,10.1143,Kronor
Sweden,2023,10.6102,Kronor
Sweden,2024,10.5683,Kronor
Switzerland,1913,5.199,Franc
Switzerland,1914,5.133,Franc
Switzerland,1915,5.3274,Franc
Switzerland,1916,5.2202,Franc
Switzerland,1917,4.7687,Franc
Switzerland,1918,4.3793,Franc
Switzerland,1919,5.2679,Franc
Switzerland,1920,5.9161,Franc
Switzerland,1921,5.7624,Franc
Switzerland,1922,5.2452,Franc
Switzerland,1923,5.5371,Franc
Switzerland,1924,5.4876,Franc
Switzerland,1925,5.1742,Franc
Switzerland,1926,5.1779,Franc
Switzerland,1927,5.1916,Franc
Switzerland,1928,5.1922,Franc
Switzerland,1929,5.1869,Franc
Switzerland,1930,5.1594,Franc
Switzerland,1931,5.1544,Franc
Switzerland,1932,5.1533,Franc
Switzerland,1933,4.0265,Franc
Switzerland,1934,3.0896,Franc
Switzerland,1935,3.0772,Franc
Switzerland,1936,3.3125,Franc
Switzerland,1937,4.3596,Franc
Switzerland,1938,4.3723,Franc
Switzerland,1939,4.4396,Franc
Switzerland,1940,4.41,Franc
Switzerland,1941,4.3086,Franc
Switzerland,1946,4.2803,Franc
Switzerland,1947,4.2803,Franc
Switzerland,1948,4.2803,Franc
Switzerland,1949,4.2893,Franc
Switzerland,1950,4.3222,Franc
Switzerland,1951,4.3364,Franc
Switzerland,1952,4.3201,Franc
Switzerland,1953,4.2888,Franc
Switzerland,1954,4.2878,Franc
Switzerland,1955,4.2862,Franc
Switzerland,1956,4.2855,Franc
Switzerland,1957,4.2863,Franc
Switzerland,1958,4.2867,Franc
Switzerland,1959,4.3212,Franc
Switzerland,1960,4.3193,Franc
Switzerland,1961,4.3195,Franc
Switzerland,1962,4.3245,Franc
Switzerland,1963,4.3217,Franc
Switzerland,1964,4.3193,Franc
Switzerland,1965,4.3279,Franc
Switzerland,1966,4.3264,Franc
Switzerland,1967,4.3282,Franc
Switzerland,1968,4.3161,Franc
Switzerland,1969,4.3129,Franc
Switzerland,1970,4.3105,Franc
Switzerland,1971,4.111,Franc
Switzerland,1972,3.8178,Franc
Switzerland,1973,3.1546,Franc
Switzerland,1974,2.9684,Franc
Switzerland,1975,2.5811,Franc
Switzerland,1976,2.4992,Franc
Switzerland,1977,2.3973,Franc
Switzerland,1978,1.7767,Franc
Switzerland,1979,1.6643,Franc
Switzerland,1980,1.6772,Franc
Switzerland,1981,1.9674,Franc
Switzerland,1982,2.0327,Franc
Switzerland,1983,2.1006,Franc
Switzerland,1984,2.35,Franc
Switzerland,1985,2.4551,Franc
Switzerland,1986,1.7979,Franc
Switzerland,1987,1.4918,Franc
Switzerland,1988,1.4643,Franc
Switzerland,1989,1.6369,Franc
Switzerland,1990,1.3901,Franc
Switzerland,1991,1.4356,Franc
Switzerland,1992,1.4064,Franc
Switzerland,1993,1.4781,Franc
Switzerland,1994,1.3667,Franc
Switzerland,1995,1.1812,Franc
Switzerland,1996,1.2361,Franc
Switzerland,1997,1.4514,Franc
Switzerland,1998,1.4506,Franc
Switzerland,1999,1.5045,Franc
Switzerland,2000,1.6904,Franc
Switzerland,2001,1.6891,Franc
Switzerland,2002,1.5567,Franc
Switzerland,2003,1.345,Franc
Switzerland,2004,1.2428,Franc
Switzerland,2005,1.2459,Franc
Switzerland,2006,1.2532,Franc
Switzerland,2007,1.1999,Franc
Switzerland,2008,1.0816,Franc
Switzerland,2009,1.086,Franc
Switzerland,2010,1.0432,Franc
Switzerland,2011,0.886,Franc
Switzerland,2012,0.9377,Franc
Switzerland,2013,0.9269,Franc
Switzerland,2014,0.9147,Franc
Switzerland,2015,0.9628,Franc
Switzerland,2016,0.9854,Franc
Switzerland,2017,0.9847,Franc
Switzerland,2018,0.9779,Franc
Switzerland,2019,0.99,Franc
Switzerland,2020,0.94,Franc
Switzerland,2021,0.9138,Franc
Switzerland,2022,0.9549,Franc
Switzerland,2023,0.8988,Franc
Switzerland,2024,0.8806,Franc
Taiwan,1984,39.633,Taiwanese Dollar
Taiwan,1985,39.889,Taiwanese Dollar
Taiwan,1986,37.839,Taiwanese Dollar
Taiwan,1987,31.753,Taiwanese Dollar
Taiwan,1988,28.636,Taiwanese Dollar
Taiwan,1989,26.407,Taiwanese Dollar
Taiwan,1990,26.918,Taiwanese Dollar
Taiwan,1991,26.759,Taiwanese Dollar
Taiwan,1992,25.16,Taiwanese Dollar
Taiwan,1993,26.416,Taiwanese Dollar
Taiwan,1994,26.465,Taiwanese Dollar
Taiwan,1995,26.495,Taiwanese Dollar
Taiwan,1996,27.468,Taiwanese Dollar
Taiwan,1997,28.775,Taiwanese Dollar
Taiwan,1998,33.547,Taiwanese Dollar
Taiwan,1999,32.322,Taiwanese Dollar
Taiwan,2000,31.26,Taiwanese Dollar
Taiwan,2001,33.824,Taiwanese Dollar
Taiwan,2002,34.536,Taiwanese Dollar
Taiwan,2003,34.405,Taiwanese Dollar
Taiwan,2004,33.372,Taiwanese Dollar
Taiwan,2005,32.131,Taiwanese Dollar
Taiwan,2006,32.506,Taiwanese Dollar
Taiwan,2007,32.852,Taiwanese Dollar
Taiwan,2008,31.521,Taiwanese Dollar
Taiwan,2009,33.02,Taiwanese Dollar
Taiwan,2010,31.498,Taiwanese Dollar
Taiwan,2011,29.382,Taiwanese Dollar
Taiwan,2012,29.558,Taiwanese Dollar
Taiwan,2013,29.68,Taiwanese Dollar
Taiwan,2014,30.299,Taiwanese Dollar
Taiwan,2015,31.744,Taiwanese Dollar
Taiwan,2016,32.258,Taiwanese Dollar
Taiwan,2017,30.406,Taiwanese Dollar
Taiwan,2018,30.129,Taiwanese Dollar
Taiwan,2019,30.93,Taiwanese Dollar
Taiwan,2020,29.58,Taiwanese Dollar
Taiwan,2021,27.932,Taiwanese Dollar
Taiwan,2022,29.796,Taiwanese Dollar
Taiwan,2023,31.152,Taiwanese Dollar
Taiwan,2024,32.106,Taiwanese Dollar
Thailand,1981,21.731,Baht
Thailand,1982,23.014,Baht
Thailand,1983,22.991,Baht
Thailand,1984,23.582,Baht
Thailand,1985,27.193,Baht
Thailand,1986,26.315,Baht
Thailand,1987,25.775,Baht
Thailand,1988,25.312,Baht
Thailand,1989,25.725,Baht
Thailand,1990,25.609,Baht
Thailand,1991,25.528,Baht
Thailand,1992,25.411,Baht
Thailand,1993,25.333,Baht
Thailand,1994,25.161,Baht
Thailand,1995,24.921,Baht
Thailand,1996,25.359,Baht
Thailand,1997,31.072,Baht
Thailand,1998,41.262,Baht
Thailand,1999,37.887,Baht
Thailand,2000,40.21,Baht
Thailand,2001,44.532,Baht
Thailand,2002,43.019,Baht
Thailand,2003,41.556,Baht
Thailand,2004,40.271,Baht
Thailand,2005,40.252,Baht
Thailand,2006,37.876,Baht
Thailand,2007,32.203,Baht
Thailand,2008,32.962,Baht
Thailand,2009,34.31,Baht
Thailand,2010,31.7,Baht
Thailand,2011,30.462,Baht
Thailand,2012,31.055,Baht
Thailand,2013,30.696,Baht
Thailand,2014,32.461,Baht
Thailand,2015,34.241,Baht
Thailand,2016,35.296,Baht
Thailand,2017,33.94,Baht
Thailand,2018,32.31,Baht
Thailand,2019,31.05,Baht
Thailand,2020,31.29,Baht
Thailand,2021,31.977,Baht
Thailand,2022,35.061,Baht
Thailand,2023,34.802,Baht
Thailand,2024,35.285,Baht
United Kingdom,1791,0.2195,British Pounds
United Kingdom,1792,0.2239,British Pounds
United Kingdom,1793,0.2218,British Pounds
United Kingdom,1794,0.2106,British Pounds
United Kingdom,1795,0.2209,British Pounds
United Kingdom,1796,0.2333,British Pounds
United Kingdom,1797,0.2254,British Pounds
United Kingdom,1798,0.2279,British Pounds
United Kingdom,1799,0.242,British Pounds
United Kingdom,1800,0.2199,British Pounds
United Kingdom,1801,0.2283,British Pounds
United Kingdom,1802,0.223,British Pounds
United Kingdom,1803,0.2202,British Pounds
United Kingdom,1804,0.2197,British Pounds
United Kingdom,1805,0.23,British Pounds
United Kingdom,1806,0.2256,British Pounds
United Kingdom,1807,0.226,British Pounds
United Kingdom,1808,0.2162,British Pounds
United Kingdom,1809,0.2186,British Pounds
United Kingdom,1810,0.2326,British Pounds
United Kingdom,1811,0.262,British Pounds
United Kingdom,1812,0.2765,British Pounds
United Kingdom,1813,0.2667,British Pounds
United Kingdom,1814,0.2358,British Pounds
United Kingdom,1815,0.2039,British Pounds
United Kingdom,1816,0.1914,British Pounds
United Kingdom,1817,0.2173,British Pounds
United Kingdom,1818,0.2222,British Pounds
United Kingdom,1819,0.2216,British Pounds
United Kingdom,1820,0.2211,British Pounds
United Kingdom,1821,0.2074,British Pounds
United Kingdom,1822,0.2009,British Pounds
United Kingdom,1823,0.2083,British Pounds
United Kingdom,1824,0.2055,British Pounds
United Kingdom,1825,0.207,British Pounds
United Kingdom,1826,0.2033,British Pounds
United Kingdom,1827,0.2026,British Pounds
United Kingdom,1828,0.2029,British Pounds
United Kingdom,1829,0.2057,British Pounds
United Kingdom,1830,0.21,British Pounds
United Kingdom,1831,0.2058,British Pounds
United Kingdom,1832,0.2058,British Pounds
United Kingdom,1833,0.2089,British Pounds
United Kingdom,1834,0.2156,British Pounds
United Kingdom,1835,0.2062,British Pounds
United Kingdom,1836,0.2076,British Pounds
United Kingdom,1837,0.1961,British Pounds
United Kingdom,1838,0.2047,British Pounds
United Kingdom,1839,0.2006,British Pounds
United Kingdom,1840,0.2,British Pounds
United Kingdom,1841,0.2004,British Pounds
United Kingdom,1842,0.2085,British Pounds
United Kingdom,1843,0.2089,British Pounds
United Kingdom,1844,0.2058,British Pounds
United Kingdom,1845,0.2053,British Pounds
United Kingdom,1846,0.2076,British Pounds
United Kingdom,1847,0.2086,British Pounds
United Kingdom,1848,0.2054,British Pounds
United Kingdom,1849,0.2077,British Pounds
United Kingdom,1850,0.2053,British Pounds
United Kingdom,1851,0.2035,British Pounds
United Kingdom,1852,0.204,British Pounds
United Kingdom,1853,0.2046,British Pounds
United Kingdom,1854,0.2048,British Pounds
United Kingdom,1855,0.2047,British Pounds
United Kingdom,1856,0.2037,British Pounds
United Kingdom,1857,0.2045,British Pounds
United Kingdom,1858,0.2058,British Pounds
United Kingdom,1859,0.2041,British Pounds
United Kingdom,1860,0.2062,British Pounds
United Kingdom,1861,0.2095,British Pounds
United Kingdom,1862,0.1799,British Pounds
United Kingdom,1863,0.1413,British Pounds
United Kingdom,1864,0.1003,British Pounds
United Kingdom,1865,0.13,British Pounds
United Kingdom,1866,0.1454,British Pounds
United Kingdom,1867,0.1481,British Pounds
United Kingdom,1868,0.1465,British Pounds
United Kingdom,1869,0.1542,British Pounds
United Kingdom,1870,0.179,British Pounds
United Kingdom,1871,0.1832,British Pounds
United Kingdom,1872,0.1837,British Pounds
United Kingdom,1873,0.1803,British Pounds
United Kingdom,1874,0.1845,British Pounds
United Kingdom,1875,0.1789,British Pounds
United Kingdom,1876,0.1844,British Pounds
United Kingdom,1877,0.197,British Pounds
United Kingdom,1878,0.2045,British Pounds
United Kingdom,1879,0.206,British Pounds
United Kingdom,1880,0.2064,British Pounds
United Kingdom,1881,0.207,British Pounds
United Kingdom,1882,0.2053,British Pounds
United Kingdom,1883,0.2062,British Pounds
United Kingdom,1884,0.206,British Pounds
United Kingdom,1885,0.2059,British Pounds
United Kingdom,1886,0.2057,British Pounds
United Kingdom,1887,0.2061,British Pounds
United Kingdom,1888,0.2053,British Pounds
United Kingdom,1889,0.2054,British Pounds
United Kingdom,1890,0.2057,British Pounds
United Kingdom,1891,0.2057,British Pounds
United Kingdom,1892,0.2052,British Pounds
United Kingdom,1893,0.2056,British Pounds
United Kingdom,1894,0.205,British Pounds
United Kingdom,1895,0.2046,British Pounds
United Kingdom,1896,0.2053,British Pounds
United Kingdom,1897,0.2056,British Pounds
United Kingdom,1898,0.2063,British Pounds
United Kingdom,1899,0.2056,British Pounds
United Kingdom,1900,0.2056,British Pounds
United Kingdom,1901,0.2052,British Pounds
United Kingdom,1902,0.2053,British Pounds
United Kingdom,1903,0.2056,British Pounds
United Kingdom,1904,0.2054,British Pounds
United Kingdom,1905,0.2056,British Pounds
United Kingdom,1906,0.2061,British Pounds
United Kingdom,1907,0.2058,British Pounds
United Kingdom,1908,0.2055,British Pounds
United Kingdom,1909,0.2052,British Pounds
United Kingdom,1910,0.2056,British Pounds
United Kingdom,1911,0.2057,British Pounds
United Kingdom,1912,0.2055,British Pounds
United Kingdom,1913,0.2054,British Pounds
United Kingdom,1914,0.2028,British Pounds
United Kingdom,1915,0.2102,British Pounds
United Kingdom,1916,0.2098,British Pounds
United Kingdom,1917,0.2099,British Pounds
United Kingdom,1918,0.2099,British Pounds
United Kingdom,1919,0.2259,British Pounds
United Kingdom,1920,0.2729,British Pounds
United Kingdom,1921,0.2598,British Pounds
United Kingdom,1922,0.2258,British Pounds
United Kingdom,1923,0.2186,British Pounds
United Kingdom,1924,0.2264,British Pounds
United Kingdom,1925,0.2071,British Pounds
United Kingdom,1926,0.2058,British Pounds
United Kingdom,1927,0.2057,British Pounds
United Kingdom,1928,0.2055,British Pounds
United Kingdom,1929,0.2059,British Pounds
United Kingdom,1930,0.2057,British Pounds
United Kingdom,1931,0.2205,British Pounds
United Kingdom,1932,0.2852,British Pounds
United Kingdom,1933,0.236,British Pounds
United Kingdom,1934,0.1985,British Pounds
United Kingdom,1935,0.204,British Pounds
United Kingdom,1936,0.2012,British Pounds
United Kingdom,1937,0.2023,British Pounds
United Kingdom,1938,0.2045,British Pounds
United Kingdom,1939,0.2255,British Pounds
United Kingdom,1940,0.2611,British Pounds
United Kingdom,1941,0.248,British Pounds
United Kingdom,1942,0.2478,British Pounds
United Kingdom,1943,0.2478,British Pounds
United Kingdom,1944,0.2478,British Pounds
United Kingdom,1945,0.2481,British Pounds
United Kingdom,1946,0.248,British Pounds
United Kingdom,1947,0.2482,British Pounds
United Kingdom,1948,0.2481,British Pounds
United Kingdom,1949,0.2712,British Pounds
United Kingdom,1950,0.357,British Pounds
United Kingdom,1951,0.3571,British Pounds
United Kingdom,1952,0.358,British Pounds
United Kingdom,1953,0.3555,British Pounds
United Kingdom,1954,0.356,British Pounds
United Kingdom,1955,0.3583,British Pounds
United Kingdom,1956,0.3577,British Pounds
United Kingdom,1957,0.358,British Pounds
United Kingdom,1958,0.3559,British Pounds
United Kingdom,1959,0.356,British Pounds
United Kingdom,1960,0.3561,British Pounds
United Kingdom,1961,0.3569,British Pounds
United Kingdom,1962,0.3561,British Pounds
United Kingdom,1963,0.3571,British Pounds
United Kingdom,1964,0.3582,British Pounds
United Kingdom,1965,0.3577,British Pounds
United Kingdom,1966,0.358,British Pounds
United Kingdom,1967,0.3636,British Pounds
United Kingdom,1968,0.4177,British Pounds
United Kingdom,1969,0.4184,British Pounds
United Kingdom,1970,0.4174,British Pounds
United Kingdom,1971,0.4092,British Pounds
United Kingdom,1972,0.3998,British Pounds
United Kingdom,1973,0.408,British Pounds
United Kingdom,1974,0.4274,British Pounds
United Kingdom,1975,0.45,British Pounds
United Kingdom,1976,0.554,British Pounds
United Kingdom,1977,0.5731,British Pounds
United Kingdom,1978,0.5214,British Pounds
United Kingdom,1979,0.4713,British Pounds
United Kingdom,1980,0.4299,British Pounds
United Kingdom,1981,0.4941,British Pounds
United Kingdom,1982,0.5721,British Pounds
United Kingdom,1983,0.6596,British Pounds
United Kingdom,1984,0.7479,British Pounds
United Kingdom,1985,0.771,British Pounds
United Kingdom,1986,0.6812,British Pounds
United Kingdom,1987,0.6098,British Pounds
United Kingdom,1988,0.5615,British Pounds
United Kingdom,1989,0.6105,British Pounds
United Kingdom,1990,0.5605,British Pounds
United Kingdom,1991,0.5659,British Pounds
United Kingdom,1992,0.5663,British Pounds
United Kingdom,1993,0.6658,British Pounds
United Kingdom,1994,0.6527,British Pounds
United Kingdom,1995,0.6333,British Pounds
United Kingdom,1996,0.6406,British Pounds
United Kingdom,1997,0.6105,British Pounds
United Kingdom,1998,0.6035,British Pounds
United Kingdom,1999,0.6184,British Pounds
United Kingdom,2000,0.6598,British Pounds
United Kingdom,2001,0.6946,British Pounds
United Kingdom,2002,0.6656,British Pounds
United Kingdom,2003,0.6117,British Pounds
United Kingdom,2004,0.5456,British Pounds
United Kingdom,2005,0.5493,British Pounds
United Kingdom,2006,0.5425,British Pounds
United Kingdom,2007,0.4995,British Pounds
United Kingdom,2008,0.5392,British Pounds
United Kingdom,2009,0.6385,British Pounds
United Kingdom,2010,0.6472,British Pounds
United Kingdom,2011,0.6233,British Pounds
United Kingdom,2012,0.6307,British Pounds
United Kingdom,2013,0.6393,British Pounds
United Kingdom,2014,0.6066,British Pounds
United Kingdom,2015,0.6542,British Pounds
United Kingdom,2016,0.7406,British Pounds
United Kingdom,2017,0.777,British Pounds
United Kingdom,2018,0.7496,British Pounds
United Kingdom,2019,0.78,British Pounds
United Kingdom,2020,0.78,British Pounds
United Kingdom,2021,0.73,British Pounds
United Kingdom,2021,0.73,British Pounds
United Kingdom,2022,0.8113,British Pounds
United Kingdom,2023,0.8045,British Pounds
United Kingdom,2024,0.7824,British Pounds
Venezuela,1948,3.75,Bolívar
Venezuela,1949,3.354,Bolívar
Venezuela,1950,3.754,Bolívar
Venezuela,1951,3.341,Bolívar
Venezuela,1952,3.301,Bolívar
Venezuela,1953,3.204,Bolívar
Venezuela,1954,3.668,Bolívar
Venezuela,1955,3.227,Bolívar
Venezuela,1956,3.241,Bolívar
Venezuela,1957,3.35,Bolívar
Venezuela,1958,3.35,Bolívar
Venezuela,1959,3.35,Bolívar
Venezuela,1960,3.35,Bolívar
Venezuela,1961,3.35,Bolívar
Venezuela,1962,3.35,Bolívar
Venezuela,1963,3.35,Bolívar
Venezuela,1964,4.399,Bolívar
Venezuela,1965,4.45,Bolívar
Venezuela,1966,4.45,Bolívar
Venezuela,1967,4.45,Bolívar
Venezuela,1968,4.45,Bolívar
Venezuela,1969,4.45,Bolívar
Venezuela,1970,4.45,Bolívar
Venezuela,1971,4.447,Bolívar
Venezuela,1972,4.4,Bolívar
Venezuela,1973,4.304,Bolívar
Venezuela,1974,4.285,Bolívar
Venezuela,1975,4.285,Bolívar
Venezuela,1976,4.29,Bolívar
Venezuela,1977,4.293,Bolívar
Venezuela,1978,4.293,Bolívar
Venezuela,1979,4.293,Bolívar
Venezuela,1980,4.293,Bolívar
Venezuela,1981,4.293,Bolívar
Venezuela,1982,4.293,Bolívar
Venezuela,1983,4.297,Bolívar
Venezuela,1984,7.017,Bolívar
Venezuela,1985,7.5,Bolívar
Venezuela,1986,8.083,Bolívar
Venezuela,1987,14.5,Bolívar
Venezuela,1988,14.5,Bolívar
Venezuela,1989,34.681,Bolívar
Venezuela,1990,46.901,Bolívar
Venezuela,1991,56.816,Bolívar
Venezuela,1992,68.376,Bolívar
Venezuela,1993,90.826,Bolívar
Venezuela,1994,148.503,Bolívar
Venezuela,1995,176.842,Bolívar
Venezuela,1996,417.19,Bolívar
Venezuela,1997,488.39,Bolívar
Venezuela,1998,548.39,Bolívar
Venezuela,1999,606.82,Bolívar
Venezuela,2000,680.52,Bolívar
Venezuela,2001,724.1,Bolívar
Venezuela,2002,1161.19,Bolívar
Venezuela,2003,1613.43,Bolívar
Venezuela,2004,1886.13,Bolívar
Venezuela,2005,2107.13,Bolívar
Venezuela,2006,2144.6,Bolívar
Venezuela,2007,2144.6,Bolívar
Venezuela,2008,2.14,Bolívar
Venezuela,2009,2.14,Bolívar
Venezuela,2010,4.24,Bolívar
Venezuela,2011,4.29,Bolívar
Venezuela,2012,4.29,Bolívar
Venezuela,2013,6.07,Bolívar
Venezuela,2014,6.28,Bolívar
Venezuela,2015,6.28,Bolívar
Venezuela,2016,9.45,Bolívar
Venezuela,2017,10.45,Bolívar
Venezuela,2018,4389740.0,Bolívar
Venezuela,2019,13287.1,Bolívar
Venezuela,2020,309968.0,Bolívar
Venezuela,2021,3220480.0,Bolívar
Venezuela,2022,6.64,Bolívar
Venezuela,2023,28.62,Bolívar
Venezuela,2024,38.33,Bolívar
