,country,year,exchange_rate,currency_name
3173,Thailand,2020,31.290,Baht
3174,Thailand,2021,31.977,Baht
3175,Thailand,2022,35.061,Baht
3176,Thailand,2023,34.802,Baht
3177,Thailand,2024,35.285,Baht
3179,United Kingdom,1791,0.2195,British Pound
3180,United Kingdom,1792,0.2239,British Pound
3181,United Kingdom,1793,0.2218,British Pound
3182,United Kingdom,1794,0.2106,British Pound
3183,United Kingdom,1795,0.2209,British Pound
3184,United Kingdom,1796,0.2333,British Pound
3185,United Kingdom,1797,0.2254,British Pound
3186,United Kingdom,1798,0.2279,British Pound
3187,United Kingdom,1799,0.2420,British Pound
3188,United Kingdom,1800,0.2199,British Pound
3189,United Kingdom,1801,0.2283,British Pound
3190,United Kingdom,1802,0.2230,British Pound
3191,United Kingdom,1803,0.2202,British Pound
3192,United Kingdom,1804,0.2197,British Pound
3193,United Kingdom,1805,0.2300,British Pound
3194,United Kingdom,1806,0.2256,British Pound
3195,United Kingdom,1807,0.2260,British Pound
3196,United Kingdom,1808,0.2162,British Pound
3197,United Kingdom,1809,0.2186,British Pound
3198,United Kingdom,1810,0.2326,British Pound
3199,United Kingdom,1811,0.2620,British Pound
3200,United Kingdom,1812,0.2765,British Pound
3201,United Kingdom,1813,0.2667,British Pound
3202,United Kingdom,1814,0.2358,British Pound
3203,United Kingdom,1815,0.2039,British Pound
3204,United Kingdom,1816,0.1914,British Pound
3205,United Kingdom,1817,0.2173,British Pound
3206,United Kingdom,1818,0.2222,British Pound
3207,United Kingdom,1819,0.2216,British Pound
3208,United Kingdom,1820,0.2211,British Pound
3209,United Kingdom,1821,0.2074,British Pound
3210,United Kingdom,1822,0.2009,British Pound
3211,United Kingdom,1823,0.2083,British Pound
3212,United Kingdom,1824,0.2055,British Pound
3213,United Kingdom,1825,0.2070,British Pound
3214,United Kingdom,1826,0.2033,British Pound
3215,United Kingdom,1827,0.2026,British Pound
3216,United Kingdom,1828,0.2029,British Pound
3217,United Kingdom,1829,0.2057,British Pound
3218,United Kingdom,1830,0.2100,British Pound
3219,United Kingdom,1831,0.2058,British Pound
3220,United Kingdom,1832,0.2058,British Pound
3221,United Kingdom,1833,0.2089,British Pound
3222,United Kingdom,1834,0.2156,British Pound
3223,United Kingdom,1835,0.2062,British Pound
3224,United Kingdom,1836,0.2076,British Pound
3225,United Kingdom,1837,0.1961,British Pound
3226,United Kingdom,1838,0.2047,British Pound
3227,United Kingdom,1839,0.2006,British Pound
3228,United Kingdom,1840,0.2000,British Pound
3229,United Kingdom,1841,0.2004,British Pound
3230,United Kingdom,1842,0.2085,British Pound
3231,United Kingdom,1843,0.2089,British Pound
3232,United Kingdom,1844,0.2058,British Pound
3233,United Kingdom,1845,0.2053,British Pound
3234,United Kingdom,1846,0.2076,British Pound
3235,United Kingdom,1847,0.2086,British Pound
3236,United Kingdom,1848,0.2054,British Pound
3237,United Kingdom,1849,0.2077,British Pound
3238,United Kingdom,1850,0.2053,British Pound
3239,United Kingdom,1851,0.2035,British Pound
3240,United Kingdom,1852,0.2040,British Pound
3241,United Kingdom,1853,0.2046,British Pound
3242,United Kingdom,1854,0.2048,British Pound
3243,United Kingdom,1855,0.2047,British Pound
3244,United Kingdom,1856,0.2037,British Pound
3245,United Kingdom,1857,0.2045,British Pound
3246,United Kingdom,1858,0.2058,British Pound
3247,United Kingdom,1859,0.2041,British Pound
3248,United Kingdom,1860,0.2062,British Pound
3249,United Kingdom,1861,0.2095,British Pound
3250,United Kingdom,1862,0.1799,British Pound
3251,United Kingdom,1863,0.1413,British Pound
3252,United Kingdom,1864,0.1003,British Pound
3253,United Kingdom,1865,0.1300,British Pound
3254,United Kingdom,1866,0.1454,British Pound
3255,United Kingdom,1867,0.1481,British Pound
3256,United Kingdom,1868,0.1465,British Pound
3257,United Kingdom,1869,0.1542,British Pound
3258,United Kingdom,1870,0.1790,British Pound
3259,United Kingdom,1871,0.1832,British Pound
3260,United Kingdom,1872,0.1837,British Pound
3261,United Kingdom,1873,0.1803,British Pound
3262,United Kingdom,1874,0.1845,British Pound
3263,United Kingdom,1875,0.1789,British Pound
3264,United Kingdom,1876,0.1844,British Pound
3265,United Kingdom,1877,0.1970,British Pound
3266,United Kingdom,1878,0.2045,British Pound
3267,United Kingdom,1879,0.2060,British Pound
3268,United Kingdom,1880,0.2064,British Pound
3269,United Kingdom,1881,0.2070,British Pound
3270,United Kingdom,1882,0.2053,British Pound
3271,United Kingdom,1883,0.2062,British Pound
3272,United Kingdom,1884,0.2060,British Pound
3273,United Kingdom,1885,0.2059,British Pound
3274,United Kingdom,1886,0.2057,British Pound
3275,United Kingdom,1887,0.2061,British Pound
3276,United Kingdom,1888,0.2053,British Pound
3277,United Kingdom,1889,0.2054,British Pound
3278,United Kingdom,1890,0.2057,British Pound
3279,United Kingdom,1891,0.2057,British Pound
3280,United Kingdom,1892,0.2052,British Pound
3281,United Kingdom,1893,0.2056,British Pound
3282,United Kingdom,1894,0.2050,British Pound
3283,United Kingdom,1895,0.2046,British Pound
3284,United Kingdom,1896,0.2053,British Pound
3285,United Kingdom,1897,0.2056,British Pound
3286,United Kingdom,1898,0.2063,British Pound
3287,United Kingdom,1899,0.2056,British Pound
3288,United Kingdom,1900,0.2056,British Pound
3289,United Kingdom,1901,0.2052,British Pound
3290,United Kingdom,1902,0.2053,British Pound
3291,United Kingdom,1903,0.2056,British Pound
3292,United Kingdom,1904,0.2054,British Pound
3293,United Kingdom,1905,0.2056,British Pound
3294,United Kingdom,1906,0.2061,British Pound
3295,United Kingdom,1907,0.2058,British Pound
3296,United Kingdom,1908,0.2055,British Pound
3297,United Kingdom,1909,0.2052,British Pound
3298,United Kingdom,1910,0.2056,British Pound
3299,United Kingdom,1911,0.2057,British Pound
3300,United Kingdom,1912,0.2055,British Pound
3301,United Kingdom,1913,0.2054,British Pound
3302,United Kingdom,1914,0.2028,British Pound
3303,United Kingdom,1915,0.2102,British Pound
3304,United Kingdom,1916,0.2098,British Pound
3305,United Kingdom,1917,0.2099,British Pound
3306,United Kingdom,1918,0.2099,British Pound
3307,United Kingdom,1919,0.2259,British Pound
3308,United Kingdom,1920,0.2729,British Pound
3309,United Kingdom,1921,0.2598,British Pound
3310,United Kingdom,1922,0.2258,British Pound
3311,United Kingdom,1923,0.2186,British Pound
3312,United Kingdom,1924,0.2264,British Pound
3313,United Kingdom,1925,0.2071,British Pound
3314,United Kingdom,1926,0.2058,British Pound
3315,United Kingdom,1927,0.2057,British Pound
3316,United Kingdom,1928,0.2055,British Pound
3317,United Kingdom,1929,0.2059,British Pound
3318,United Kingdom,1930,0.2057,British Pound
3319,United Kingdom,1931,0.2205,British Pound
3320,United Kingdom,1932,0.2852,British Pound
3321,United Kingdom,1933,0.2360,British Pound
3322,United Kingdom,1934,0.1985,British Pound
3323,United Kingdom,1935,0.2040,British Pound
3324,United Kingdom,1936,0.2012,British Pound
3325,United Kingdom,1937,0.2023,British Pound
3326,United Kingdom,1938,0.2045,British Pound
3327,United Kingdom,1939,0.2255,British Pound
3328,United Kingdom,1940,0.2611,British Pound
3329,United Kingdom,1941,0.2480,British Pound
3330,United Kingdom,1942,0.2478,British Pound
3331,United Kingdom,1943,0.2478,British Pound
3332,United Kingdom,1944,0.2478,British Pound
3333,United Kingdom,1945,0.2481,British Pound
3334,United Kingdom,1946,0.2480,British Pound
3335,United Kingdom,1947,0.2482,British Pound
3336,United Kingdom,1948,0.2481,British Pound
3337,United Kingdom,1949,0.2712,British Pound
3338,United Kingdom,1950,0.3570,British Pound
3339,United Kingdom,1951,0.3571,British Pound
3340,United Kingdom,1952,0.3580,British Pound
3341,United Kingdom,1953,0.3555,British Pound
3342,United Kingdom,1954,0.3560,British Pound
3343,United Kingdom,1955,0.3583,British Pound
3344,United Kingdom,1956,0.3577,British Pound
3345,United Kingdom,1957,0.3580,British Pound
3346,United Kingdom,1958,0.3559,British Pound
3347,United Kingdom,1959,0.3560,British Pound
3348,United Kingdom,1960,0.3561,British Pound
3349,United Kingdom,1961,0.3569,British Pound
3350,United Kingdom,1962,0.3561,British Pound
3351,United Kingdom,1963,0.3571,British Pound
3352,United Kingdom,1964,0.3582,British Pound
3353,United Kingdom,1965,0.3577,British Pound
3354,United Kingdom,1966,0.3580,British Pound
3355,United Kingdom,1967,0.3636,British Pound
3356,United Kingdom,1968,0.4177,British Pound
3357,United Kingdom,1969,0.4184,British Pound
3358,United Kingdom,1970,0.4174,British Pound
3359,United Kingdom,1971,0.4092,British Pound
3360,United Kingdom,1972,0.3998,British Pound
3361,United Kingdom,1973,0.4080,British Pound
3362,United Kingdom,1974,0.4274,British Pound
3363,United Kingdom,1975,0.4500,British Pound
3364,United Kingdom,1976,0.5540,British Pound
3365,United Kingdom,1977,0.5731,British Pound
3366,United Kingdom,1978,0.5214,British Pound
3367,United Kingdom,1979,0.4713,British Pound
3368,United Kingdom,1980,0.4299,British Pound
3369,United Kingdom,1981,0.4941,British Pound
3370,United Kingdom,1982,0.5721,British Pound
3371,United Kingdom,1983,0.6596,British Pound
3372,United Kingdom,1984,0.7479,British Pound
3373,United Kingdom,1985,0.7710,British Pound
3374,United Kingdom,1986,0.6812,British Pound
3375,United Kingdom,1987,0.6098,British Pound
3376,United Kingdom,1988,0.5615,British Pound
3377,United Kingdom,1989,0.6105,British Pound
3378,United Kingdom,1990,0.5605,British Pound
3379,United Kingdom,1991,0.5659,British Pound
3380,United Kingdom,1992,0.5663,British Pound
3381,United Kingdom,1993,0.6658,British Pound
3382,United Kingdom,1994,0.6527,British Pound
3383,United Kingdom,1995,0.6333,British Pound
3384,United Kingdom,1996,0.6406,British Pound
3385,United Kingdom,1997,0.6105,British Pound
3386,United Kingdom,1998,0.6035,British Pound
3387,United Kingdom,1999,0.6184,British Pound
3388,United Kingdom,2000,0.6598,British Pound
3389,United Kingdom,2001,0.6946,British Pound
3390,United Kingdom,2002,0.6656,British Pound
3391,United Kingdom,2003,0.6117,British Pound
3392,United Kingdom,2004,0.5456,British Pound
3393,United Kingdom,2005,0.5493,British Pound
3394,United Kingdom,2006,0.5425,British Pound
3395,United Kingdom,2007,0.4995,British Pound
3396,United Kingdom,2008,0.5392,British Pound
3397,United Kingdom,2009,0.6385,British Pound
3398,United Kingdom,2010,0.6472,British Pound
3399,United Kingdom,2011,0.6233,British Pound
3400,United Kingdom,2012,0.6307,British Pound
3401,United Kingdom,2013,0.6393,British Pound
3402,United Kingdom,2014,0.6066,British Pound
3403,United Kingdom,2015,0.6542,British Pound
3404,United Kingdom,2016,0.7406,British Pound
3405,United Kingdom,2017,0.7770,British Pound
3406,United Kingdom,2018,0.7496,British Pound
3407,United Kingdom,2019,0.7800,British Pound
3408,United Kingdom,2020,0.7800,British Pound
3409,United Kingdom,2021,0.7300,British Pounds
3410,United Kingdom,2021,0.7300,British Pounds
3411,United Kingdom,2022,0.8113,British Pounds
3412,United Kingdom,2023,0.8045,British Pounds
3413,United Kingdom,2024,0.7824,British Pounds
3415,Venezuela,1948,3.750,Bolivars
3416,Venezuela,1949,3.354,Bolivars
3417,Venezuela,1950,3.754,Bolivars
3418,Venezuela,1951,3.341,Bolivars
3419,Venezuela,1952,3.301,Bolivars
3420,Venezuela,1953,3.204,Bolivars
3421,Venezuela,1954,3.668,Bolivars
3422,Venezuela,1955,3.227,Bolivars
3423,Venezuela,1956,3.241,Bolivars
3424,Venezuela,1957,3.350,Bolivars
3425,Venezuela,1958,3.350,Bolivars
3426,Venezuela,1959,3.350,Bolivars
3427,Venezuela,1960,3.350,Bolivars
3428,Venezuela,1961,3.350,Bolivars
3429,Venezuela,1962,3.350,Bolivars
3430,Venezuela,1963,3.350,Bolivars
3431,Venezuela,1964,4.399,Bolivars
3432,Venezuela,1965,4.450,Bolivars
3433,Venezuela,1966,4.450,Bolivars
3434,Venezuela,1967,4.450,Bolivars
3435,Venezuela,1968,4.450,Bolivars
3436,Venezuela,1969,4.450,Bolivars
3437,Venezuela,1970,4.450,Bolivars
3438,Venezuela,1971,4.447,Bolivars
3439,Venezuela,1972,4.400,Bolivars
3440,Venezuela,1973,4.304,Bolivars
3441,Venezuela,1974,4.285,Bolivars
3442,Venezuela,1975,4.285,Bolivars
3443,Venezuela,1976,4.290,Bolivars
3444,Venezuela,1977,4.293,Bolivars
3445,Venezuela,1978,4.293,Bolivars
3446,Venezuela,1979,4.293,Bolivars
3447,Venezuela,1980,4.293,Bolivars
3448,Venezuela,1981,4.293,Bolivars
3449,Venezuela,1982,4.293,Bolivars
3450,Venezuela,1983,4.297,Bolivars
3451,Venezuela,1984,7.017,Bolivars
3452,Venezuela,1985,7.500,Bolivars
3453,Venezuela,1986,8.083,Bolivars
3454,Venezuela,1987,14.500,Bolivars
3455,Venezuela,1988,14.500,Bolivars
3456,Venezuela,1989,34.681,Bolivars
3457,Venezuela,1990,46.901,Bolivars
3458,Venezuela,1991,56.816,Bolivars
3459,Venezuela,1992,68.376,Bolivars
3460,Venezuela,1993,90.826,Bolivars
3461,Venezuela,1994,148.503,Bolivars
3462,Venezuela,1995,176.842,Bolivars
3463,Venezuela,1996,417.19,Bolivars
3464,Venezuela,1997,488.39,Bolivars
3465,Venezuela,1998,548.39,Bolivars
3466,Venezuela,1999,606.82,Bolivars
3467,Venezuela,2000,680.52,Bolivars
3468,Venezuela,2001,724.10,Bolivars
3469,Venezuela,2002,1161.19,Bolivars
3470,Venezuela,2003,1613.43,Bolivars
3471,Venezuela,2004,1886.13,Bolivars
3472,Venezuela,2005,2107.13,Bolivars
3473,Venezuela,2006,2144.60,Bolivars
3474,Venezuela,2007,2144.60,Bolivars
3475,Venezuela,2008,2.14,Bolivars
3476,Venezuela,2009,2.14,Bolivars
3477,Venezuela,2010,4.24,Bolivars
3478,Venezuela,2011,4.29,Bolivars
3479,Venezuela,2012,4.29,Bolivars
3480,Venezuela,2013,6.07,Bolivars
3481,Venezuela,2014,6.28,Bolivars
3482,Venezuela,2015,6.28,Bolivar
3483,Venezuela,2016,9.45,Bolivar
3484,Venezuela,2017,10.45,Bolivar
3485,Venezuela,2018,4389740.00,Bolivar
3486,Venezuela,2019,13287.10,Bolivar
3487,Venezuela,2020,309968.00,Bolivar
3488,Venezuela,2021,3220480.00,Bolivar
3489,Venezuela,2022,6.64,Bolivar
3490,Venezuela,2023,28.62,Bolivar
3491,Venezuela,2024,38.33,Bolivar
